tract,population,people per household,median income per household,mean income per household,income per capita,geometry
1025,2248.0,2.33,17412.0,18075.0,7667.0,"POLYGON ((-90.28037723601173 38.56732343939691, -90.27723448134503 38.5660481298355, -90.27374163342104 38.56984839844028, -90.27101832263205 38.57280443118833, -90.2695390862622 38.57515382577201, -90.26912745228601 38.57632139427789, -90.27204179708356 38.5778506807406, -90.27426197892159 38.57734258290218, -90.27485730644953 38.57714853793798, -90.27623457398317 38.57644081178915, -90.27965535637452 38.57433145177516, -90.28048186341023 38.57382519161005, -90.28208453157757 38.57282708251989, -90.28247056598727 38.57253049115228, -90.2851924422245 38.57001091673283, -90.28037723601173 38.56732343939691))"
1031,3621.0,1.98,16113.0,18608.0,9505.0,"POLYGON ((-90.31310728378467 38.58692898915528, -90.31213155161511 38.58599800585086, -90.31131914309465 38.58470527170569, -90.31076381183442 38.58314009240668, -90.30454555672513 38.58251968714706, -90.30368970592788 38.58788888835505, -90.30300842179255 38.59189493255569, -90.30212688173403 38.59233891674028, -90.30944678699835 38.59311048610366, -90.31607926088718 38.59382551743626, -90.31646387870738 38.59202919342891, -90.31957585335323 38.59221788113899, -90.31950801268209 38.59211840823308, -90.31921680946546 38.59124792701392, -90.31620792214673 38.58474442840148, -90.31323968899576 38.58682645275024, -90.31310728378467 38.58692898915528))"
1034,2338.0,2.46,18275.0,19644.0,7855.0,"POLYGON ((-90.30406909569966 38.60319410399122, -90.29889275627731 38.60268605201651, -90.29804296083383 38.60384896520547, -90.2977898209005 38.60420716153023, -90.29731641253856 38.60455334472898, -90.29678663076174 38.60480309915689, -90.29620605619041 38.6076992291302, -90.29587252473749 38.60941083953102, -90.29647777282139 38.60946470881517, -90.29684720270903 38.60949176911009, -90.29674151972009 38.61000716010916, -90.29650132435221 38.61131269902657, -90.29633880433512 38.61260933067597, -90.29844113969239 38.61236860665873, -90.29936927716501 38.61234120595675, -90.30007894859391 38.61247497236439, -90.30065908517504 38.61288537577537, -90.30167950558787 38.613486129247, -90.3023953801343 38.61352113392764, -90.30394526199821 38.61239087716921, -90.30498288259689 38.61160624554184, -90.30577827538394 38.61090774508125, -90.30729406328831 38.60913595688864, -90.30659858561985 38.60873114019985, -90.30762282539573 38.60357109759072, -90.30406909569966 38.60319410399122))"
1036,1707.0,2.39,16052.0,18200.0,7763.0,"POLYGON ((-90.30237649827542 38.61352468215296, -90.30167919351553 38.61349835333139, -90.30007665734003 38.61248541520609, -90.2994719539697 38.61235068423435, -90.29844007807573 38.61237159019768, -90.29633276599564 38.61262168660426, -90.29592884160502 38.61267231514391, -90.29526845617433 38.61295550251884, -90.289220363903 38.61235294116564, -90.28460674890142 38.6118990978192, -90.28385590817142 38.61183028063194, -90.28342056011397 38.61431361718368, -90.28283219061503 38.61712685964592, -90.28085835347856 38.6169429638508, -90.2810158857025 38.61874258251596, -90.28045299513798 38.62161044400715, -90.28030770099312 38.62252324975096, -90.28017343056642 38.62318157462433, -90.2838801684514 38.62290500312494, -90.28798511022781 38.62242854349804, -90.28829769898037 38.62120527688979, -90.29055698417686 38.6206684637886, -90.29260094680201 38.61977339856327, -90.30017440454969 38.61507090600269, -90.30237649827542 38.61352468215296))"
1037,3171.0,2.26,14823.0,17405.0,7694.0,"POLYGON ((-90.29190404293266 38.60196615756399, -90.29182651558266 38.60239851979021, -90.29136135817615 38.60396254060667, -90.2909921937558 38.60455302693902, -90.29028359018741 38.60529650941437, -90.28949523764429 38.60614257728288, -90.28897231479554 38.60698320608192, -90.28562196530333 38.60664926645863, -90.28459589930279 38.61188215625546, -90.29525966066606 38.61294752164048, -90.29592984500304 38.61265448128358, -90.29632457645215 38.61260321356025, -90.29683318881952 38.60950377516586, -90.2958559619147 38.60943427318409, -90.29675740729323 38.60478311564449, -90.29703212392138 38.60471992393018, -90.29735188881261 38.60457950461809, -90.29780412574274 38.60422257110794, -90.29888466975238 38.60268712222081, -90.29190404293266 38.60196615756399))"
1038,4469.0,2.4,18164.0,20639.0,8532.0,"POLYGON ((-90.29890977820389 38.60268240713666, -90.3076118899337 38.60357134871016, -90.31011735750215 38.6038183329741, -90.31067630448295 38.60328821369041, -90.3113427368274 38.60252869414607, -90.31199398504477 38.60180000080109, -90.31252325399022 38.60134244450752, -90.31317927746353 38.6008694100021, -90.31390483523174 38.60046365134728, -90.31494761225116 38.60005987602414, -90.31523651455488 38.59992870283883, -90.31592719591039 38.59967858620934, -90.31670662089952 38.59934708567119, -90.31751924732218 38.59902939024563, -90.31842605325684 38.59914078066095, -90.31890574612999 38.59874145852312, -90.31881532248897 38.59855274539969, -90.32051632116865 38.59416331982216, -90.32020854807631 38.59314249514755, -90.31955309346301 38.59221034847305, -90.31646131612793 38.59205760256464, -90.31610311100816 38.59381545716987, -90.302102880248 38.59233472594531, -90.30055056227449 38.59748824840857, -90.30010645518739 38.60009796138635, -90.29890977820389 38.60268240713666))"
1039,1372.0,2.62,15705.0,16566.0,6523.0,"POLYGON ((-90.28800585249822 38.62239822409981, -90.2902814035708 38.62212216269886, -90.29199373380713 38.62189323249835, -90.29498109389753 38.62099845060473, -90.3097328227406 38.61632299564859, -90.31033247652492 38.61609779991304, -90.31194385340947 38.615343949886, -90.31362683514351 38.6113711863394, -90.31371894855693 38.61097437924554, -90.31531771303327 38.60743172304191, -90.31639641527907 38.60492624275388, -90.31725263550275 38.60224586090861, -90.31840825174746 38.59911314779019, -90.31749213469779 38.59900703428723, -90.31603614076414 38.59963517678098, -90.31515030110299 38.59995577828807, -90.31392675959812 38.60045781560544, -90.31321781049228 38.60084891923133, -90.31240567154462 38.60142731234931, -90.3118941400583 38.60192305556895, -90.31070926552717 38.60327462329912, -90.31013435220042 38.60379632879519, -90.30761484703976 38.60358998281338, -90.30661541882191 38.60872371407553, -90.3073067810907 38.60914469260802, -90.30509298797689 38.61153036093895, -90.3024977883739 38.6134567487246, -90.29974466393675 38.61535366164797, -90.29283110595114 38.6196213801155, -90.29057326328385 38.62065915078606, -90.288306745063 38.62120746966502, -90.28800585249822 38.62239822409981))"
1041,3462.0,2.38,14274.0,15999.0,6883.0,"POLYGON ((-90.31193722892348 38.61534558816516, -90.31151094509077 38.61554071962829, -90.31025389354507 38.61613302774056, -90.30889073257482 38.61660162602914, -90.3066725488531 38.61730834212936, -90.29710146375047 38.62034225446291, -90.29527256548377 38.62092263119077, -90.29577992328785 38.62179047349081, -90.29661630619991 38.62256816245131, -90.29759598830718 38.62397464680272, -90.29898137750791 38.62463241915961, -90.29972868883917 38.62484720172772, -90.30106509586211 38.62507310229178, -90.30126827689661 38.62577766182253, -90.30133554262908 38.62619155527351, -90.30204799211786 38.6262803579906, -90.30557674567658 38.62665754538713, -90.30717139440009 38.62674448880874, -90.30914032828559 38.6269334887894, -90.30919546369917 38.62555778701424, -90.30952229791201 38.62416316623828, -90.30971522649496 38.62314434719291, -90.3100180279388 38.62224834343033, -90.31068396790599 38.6182129340319, -90.31103149879046 38.61764922816948, -90.31193722892348 38.61534558816516))"
1042,4325.0,2.21,15155.0,17457.0,7931.0,"POLYGON ((-90.30911764302793 38.62693995391029, -90.30716543824256 38.62674910466296, -90.30616939543869 38.62669431140959, -90.30559248628788 38.62666011913448, -90.30419791389983 38.62652234691389, -90.30132827147344 38.62619994247864, -90.301068649868 38.62508499948413, -90.29977211536253 38.6248709667783, -90.29896276645022 38.62462719214684, -90.29759630625442 38.62399247606673, -90.29659611624373 38.62256516932803, -90.29579003512073 38.62179763938752, -90.2952639196963 38.62093578100589, -90.29421250236901 38.62123954039386, -90.29393709506967 38.62270370027831, -90.29310441096665 38.62721549470657, -90.29241597206799 38.63147942272396, -90.29769827049716 38.63201291118121, -90.30044511256951 38.63224857311494, -90.304508617818 38.63264261717619, -90.3055732616377 38.63325479866184, -90.30565753404939 38.6334867882207, -90.30630425105205 38.63357893598858, -90.30680973344674 38.63293554885838, -90.30790453243485 38.63205556180156, -90.30869964988777 38.63010537957708, -90.30883455061196 38.62954546765493, -90.30880602794502 38.62884979474101, -90.30911764302793 38.62693995391029))"
1045,2817.0,2.21,13648.0,15459.0,6578.0,"POLYGON ((-90.29240470569096 38.63147980418737, -90.29326965987791 38.62626845123108, -90.29420564192083 38.62123375921954, -90.29201320212994 38.6218880917375, -90.29007598410045 38.62218996729227, -90.28803174674502 38.62242810044762, -90.283819440605 38.62290064192087, -90.28019632955724 38.62318301139697, -90.27212351733367 38.62408089812304, -90.27120113756554 38.62412299251578, -90.26935934552783 38.62405236229696, -90.26830344228939 38.62390907784756, -90.26619163463536 38.6234358286791, -90.26587614840059 38.62328550209237, -90.26554248916882 38.62325786198148, -90.26499036028491 38.62587455802144, -90.26456868944032 38.62856757241852, -90.2645483129005 38.62876273389865, -90.27869879454934 38.6301379973055, -90.29240470569096 38.63147980418737))"
1051,4286.0,2.25,13580.0,19959.0,8871.0,"POLYGON ((-90.30631059724091 38.63358616589395, -90.30565106939878 38.63348356230759, -90.30558063496125 38.6332745693036, -90.30450953943807 38.63264873079012, -90.30406721345076 38.63428747437613, -90.30392062364372 38.63479774396984, -90.30365522469351 38.63622519677469, -90.30334122794518 38.63843151014169, -90.30282538076409 38.64096485850099, -90.30232937956275 38.64249564741488, -90.30160045515437 38.64445386793722, -90.30134416921027 38.64540730448005, -90.30093810606758 38.64755356710694, -90.30070268627256 38.6493159631038, -90.30059664294765 38.64996014427473, -90.29752391906565 38.64964697711878, -90.29448509480598 38.64935118786208, -90.29382344543494 38.65341703352032, -90.29413957758187 38.65401297322593, -90.29461481788928 38.65494614692454, -90.29416219272883 38.65491154495776, -90.29495240617133 38.65645252584787, -90.29617341441406 38.6588511584375, -90.29669743523588 38.65997906078242, -90.29690610552574 38.6609546128127, -90.29703052564184 38.66152517639068, -90.29745793073364 38.66099775687235, -90.29705623402512 38.66097146713176, -90.29837455515541 38.65936632287259, -90.30012940576701 38.65734499531731, -90.30179791534188 38.65554940245164, -90.30188670747964 38.65505472661219, -90.30212716232361 38.6547710906151, -90.30282399361437 38.65024066878842, -90.30260898847565 38.6498776663675, -90.3027713067394 38.64597582536889, -90.30364888560663 38.64502727928588, -90.30441039030801 38.64353898307085, -90.30486723450738 38.64145284126574, -90.30514458001072 38.63982018821434, -90.30550361737295 38.63859598984022, -90.30557665425574 38.63778262871988, -90.30560689997064 38.63640855909368, -90.30586818390177 38.63560390167958, -90.30602869542726 38.63446294457317, -90.30631059724091 38.63358616589395))"
1052,2871.0,2.93,11467.0,16512.0,5575.0,"POLYGON ((-90.29448438329942 38.64936758478635, -90.30057094696141 38.64994391427088, -90.30092248520322 38.64762653698737, -90.29142424135671 38.64665458842146, -90.28563582784346 38.64611543122984, -90.2852429773893 38.64867283750882, -90.28295722433421 38.6484402775498, -90.28251299559035 38.65105344107867, -90.28212240249904 38.6534613062925, -90.28207884115065 38.65372538444747, -90.28676173896068 38.65420204345593, -90.29055464829604 38.65456954913666, -90.29415595087174 38.65491064611013, -90.29462790418478 38.65492934157098, -90.29379321236975 38.65339396174895, -90.29448438329942 38.64936758478635))"
1053,4013.0,2.87,8536.0,12026.0,4092.0,"POLYGON ((-90.29416317669552 38.6617542110713, -90.29662716128207 38.66205863886531, -90.29703122397409 38.66150812346969, -90.29668131167162 38.66000844275847, -90.29580456886498 38.65814054196392, -90.29416154988238 38.65492709010006, -90.2821250522359 38.65372127150255, -90.28198871801587 38.65488922692614, -90.27893601623791 38.65459960922652, -90.27855746975629 38.65693014988778, -90.27834264785906 38.6581171455882, -90.28602778694096 38.65886299120285, -90.28573712133526 38.66088201544023, -90.29416317669552 38.6617542110713))"
1054,3564.0,3.39,8971.0,10990.0,3406.0,"POLYGON ((-90.29662365059227 38.6620658666558, -90.29424090649442 38.66176491965658, -90.28573391515468 38.66087906037249, -90.28523503387363 38.66397590983095, -90.28318138885808 38.66687215807816, -90.28608529395707 38.66847370827566, -90.28987447926096 38.67047451641648, -90.29318547004226 38.66643588746362, -90.29385502083437 38.66572037402162, -90.29461136702461 38.66473664056929, -90.29512920030788 38.66345457204758, -90.29615978063129 38.66286124274288, -90.29662365059227 38.6620658666558))"
1055,6296.0,3.57,10803.0,14478.0,4035.0,"POLYGON ((-90.28316564707933 38.66685934228877, -90.28521794438974 38.66400410854844, -90.28601690185637 38.65887996624766, -90.27834400744024 38.65812918453193, -90.27891223094055 38.65480275443853, -90.2731126804854 38.65421958164521, -90.27256042035894 38.6575694444134, -90.26982204475981 38.65731924548141, -90.26629045983775 38.65695651552915, -90.26570653022972 38.66024418951793, -90.27203666463974 38.66090631913913, -90.28316564707933 38.66685934228877))"
1061,5854.0,3.42,8544.0,12378.0,3645.0,"POLYGON ((-90.28986399612961 38.67049518254746, -90.27617370982178 38.66311152310385, -90.27242088146568 38.6682812578657, -90.28590967547235 38.67554635220861, -90.28680901577943 38.67461864436353, -90.28801308615893 38.67309126758229, -90.28872407930763 38.6721672084829, -90.2888541168374 38.67196465687583, -90.28911206762335 38.67136135589408, -90.28986399612961 38.67049518254746))"
1062,4129.0,3.06,8658.0,11092.0,3641.0,"POLYGON ((-90.28590734431579 38.67556197227754, -90.27939964550697 38.67205922681317, -90.27270114435829 38.68199601695179, -90.27124956171451 38.68600769079847, -90.27235542296846 38.68672086225651, -90.27520044857104 38.68915933562094, -90.28024019443907 38.68281437131027, -90.28172560477057 38.68105374987293, -90.2831837121619 38.67911251932381, -90.28330874300136 38.67885416977653, -90.28378106025576 38.67816868159499, -90.28443414998264 38.67755477036607, -90.28590734431579 38.67556197227754))"
1063,5346.0,3.08,9784.0,11910.0,3845.0,"POLYGON ((-90.27123744716073 38.68600316789846, -90.27266373552992 38.68202180184051, -90.27935960180758 38.67204654864187, -90.27564499143857 38.6700161551454, -90.27304792897631 38.67368533849554, -90.27037378976431 38.67249375941948, -90.26569373410518 38.67901451450308, -90.26377927929616 38.6816666338627, -90.26636833101044 38.6828518151907, -90.27123744716073 38.68600316789846))"
1064,4863.0,2.71,9583.0,12427.0,4682.0,"POLYGON ((-90.26377504410472 38.6816509825322, -90.26730237524521 38.67674174775597, -90.27035962660027 38.6724868426642, -90.26782415055538 38.67138727361059, -90.26604276313512 38.67380872372379, -90.2630183371767 38.67248730270884, -90.26293988198705 38.67258021191521, -90.25652861562797 38.6697588618547, -90.25456760524089 38.67240811908758, -90.25286652546058 38.67483837744458, -90.25181738056578 38.67633154252054, -90.25825639709451 38.67924878850052, -90.26377504410472 38.6816509825322))"
1065,5020.0,2.92,11839.0,14354.0,4847.0,"POLYGON ((-90.26293666349119 38.67257671697799, -90.26299847117961 38.67248909624863, -90.2660338928674 38.6737801980109, -90.26785053069486 38.67138393288164, -90.27303773475211 38.67366948971964, -90.27562244061511 38.67001165293877, -90.27241984734307 38.66827025672497, -90.26775160724313 38.66577724779309, -90.26491538020615 38.66423011503046, -90.26161380874483 38.66303628163986, -90.25846208385077 38.66722351255886, -90.25746534431997 38.66859214723612, -90.2565260648738 38.66975067923522, -90.26293666349119 38.67257671697799))"
1066,4353.0,3.04,8456.0,11554.0,4232.0,"POLYGON ((-90.2616142155719 38.66302365565941, -90.26494336559865 38.66422861745697, -90.27241559710723 38.66823853681471, -90.27614817918457 38.66310712344875, -90.2720393375409 38.66090840347417, -90.26211173735754 38.65990184234549, -90.25840034509781 38.659520873525, -90.25505967468263 38.658068992975, -90.25351769996999 38.66020124538557, -90.25530825098883 38.66092135158129, -90.25861014769842 38.66205854866942, -90.26149502244745 38.66304117100233, -90.26157233760175 38.66308079022982, -90.2616142155719 38.66302365565941))"
1067,5847.0,2.74,10563.0,13541.0,4944.0,"POLYGON ((-90.25181002940685 38.67632627127565, -90.25497028054151 38.67182909281858, -90.2564995529856 38.66975229736993, -90.25939194641086 38.66593750284143, -90.26156260406681 38.66308686341858, -90.2586019628135 38.6620690787315, -90.25526486616727 38.66091167727086, -90.25351666252902 38.66020527883578, -90.25180147762292 38.66260903197898, -90.24822510454955 38.66757068272378, -90.24425881125526 38.67307246463971, -90.25181002940685 38.67632627127565))"
1071,1272.0,3.44,16326.0,17579.0,5237.0,"POLYGON ((-90.27519629066364 38.68916560055892, -90.27239331855829 38.68675593828745, -90.27067207112458 38.68564922604536, -90.26635461536442 38.68285750866022, -90.2518115299833 38.67634172592883, -90.24807861869202 38.68179260941249, -90.24763025707938 38.68335846086783, -90.24715369290764 38.68514023699765, -90.24671149872759 38.68563432975223, -90.2456860331375 38.68623390944244, -90.25104037806992 38.68845154801662, -90.25524558930334 38.69027507664981, -90.25738054843251 38.69123090912058, -90.25854479094767 38.69192896588608, -90.25934959956987 38.69272008849234, -90.25983967269134 38.69343604372242, -90.26022008993837 38.69424725872852, -90.26043725363758 38.69539356265422, -90.26048690120859 38.69634259180082, -90.26066943446037 38.69743782611216, -90.26108519906754 38.69829669541799, -90.26177232469071 38.69913878293793, -90.26248236008472 38.69971619592778, -90.26365231148621 38.70040220307965, -90.26501446506515 38.70094340267369, -90.26549457876098 38.70112775951119, -90.26588707319108 38.70065576440724, -90.26624382826226 38.70074359347046, -90.26658952251398 38.70015796449685, -90.26720575248788 38.69956135150397, -90.26802157143732 38.69837053790589, -90.27138350264492 38.69421191047753, -90.27145314018995 38.69399451895681, -90.27212552731227 38.69317501004412, -90.27519629066364 38.68916560055892))"
1072,2779.0,3.61,13007.0,14138.0,3817.0,"POLYGON ((-90.26065000596321 38.69744455751232, -90.26051360575278 38.69653446311727, -90.2604485039296 38.6958090342728, -90.26029308814402 38.69459696876617, -90.25981780807666 38.69466337503497, -90.25740700724347 38.69599247266322, -90.25456295167145 38.69753761402254, -90.25000061240165 38.70002352450275, -90.24561066676381 38.70239408717781, -90.24631915768872 38.70321607073549, -90.24731742253348 38.70436097280938, -90.24942623252808 38.70676621166269, -90.25014519134794 38.70604381629911, -90.25123123351216 38.70493407334089, -90.25285605425054 38.70330934122703, -90.25381564861824 38.70274224997621, -90.25606921960383 38.70139266371564, -90.25787632598217 38.70030800617021, -90.25893339534292 38.69966500958075, -90.26003987189141 38.69896823708972, -90.26035092939799 38.69859969842878, -90.26087478346939 38.69789618351535, -90.26065000596321 38.69744455751232))"
1073,8902.0,3.53,15911.0,18215.0,5196.0,"POLYGON ((-90.26549848087913 38.70114615515282, -90.26366578702158 38.70041460318434, -90.26248378102687 38.69973103371187, -90.26179673531242 38.69916465786978, -90.26107970002423 38.69831290251759, -90.26087924864574 38.69790348546815, -90.26010569382021 38.69891112062867, -90.25893899724564 38.69967162088882, -90.25768577246028 38.70042693319077, -90.25603219827505 38.70141875948849, -90.2548591522677 38.70213776489898, -90.25356120761442 38.70290564137315, -90.25285786892127 38.70329543419562, -90.24944269908565 38.70675308594703, -90.24628192651798 38.7099408929356, -90.24400938633768 38.71224939077197, -90.24804983893313 38.71359358224793, -90.25096714054847 38.71460048195373, -90.25341392434018 38.71569485030575, -90.25388808475006 38.71593041312025, -90.25578880449184 38.71386842484992, -90.25743765853619 38.71196307233362, -90.25994672944853 38.70884992852487, -90.26206031272795 38.7061592398889, -90.26356945442332 38.70424016984996, -90.26414642790886 38.70338845117055, -90.26522852527422 38.70155217729962, -90.265301763284 38.70136153443742, -90.26549848087913 38.70114615515282))"
1074,6112.0,3.83,9382.0,12034.0,3220.0,"POLYGON ((-90.25983899277034 38.69465543231296, -90.26028506567474 38.69459059999463, -90.26021871186614 38.69425749438467, -90.25983485759033 38.69344317563676, -90.25932687696601 38.69269462255024, -90.25854509301264 38.69194369891912, -90.25737653427403 38.69123611278031, -90.25422644600165 38.68982992982558, -90.25389193554176 38.69010859006682, -90.25029247249427 38.69210368682882, -90.24102686056496 38.69709935886228, -90.24312175956977 38.69957565754017, -90.24558891340645 38.70238832121453, -90.2505999821821 38.69969296219421, -90.25928983223061 38.69497474519979, -90.25983899277034 38.69465543231296))"
