tract,population,people per household,median income per household,mean income per household,income per capita,geometry
1034.0,1968,2.18,,,,"POLYGON ((-90.30406909569966 38.60319410399122, -90.29889275627731 38.60268605201651, -90.29804296083383 38.60384896520547, -90.2977898209005 38.60420716153023, -90.29731641253856 38.60455334472898, -90.29678663076174 38.60480309915689, -90.29620605619041 38.6076992291302, -90.29587252473749 38.60941083953102, -90.29647777282139 38.60946470881517, -90.29685357993782 38.60949726138804, -90.29674151972009 38.61000716010916, -90.29650132435221 38.61131269902657, -90.29633880433512 38.61260933067597, -90.29844113969239 38.61236860665873, -90.29936927716501 38.61234120595675, -90.30007894859391 38.61247497236439, -90.30065908517504 38.61288537577537, -90.30167950558787 38.613486129247, -90.3023953801343 38.61352113392764, -90.30394526199821 38.61239087716921, -90.30498288259689 38.61160624554184, -90.30577827538394 38.61090774508125, -90.30729406328831 38.60913595688864, -90.30659858561985 38.60873114019985, -90.30762282539573 38.60357109759072, -90.30406909569966 38.60319410399122))"
1036.0,1329,2.06,,,,"POLYGON ((-90.30239444943506 38.61352931353063, -90.30167919351553 38.61349835333139, -90.30007665734003 38.61248541520609, -90.2994719539697 38.61235068423435, -90.29844007807573 38.61237159019768, -90.29633276599564 38.61262168660426, -90.29592884160502 38.61267231514391, -90.29526845617433 38.61295550251884, -90.289220363903 38.61235294116564, -90.28460674890142 38.6118990978192, -90.28385590817142 38.61183028063194, -90.28342056011397 38.61431361718368, -90.28283219061503 38.61712685964592, -90.28085294809394 38.61694237054172, -90.2810158857025 38.61874258251596, -90.28045299513798 38.62161044400715, -90.28030770099312 38.62252324975096, -90.28017343056642 38.62318157462433, -90.2838801684514 38.62290500312494, -90.28798511022781 38.62242854349804, -90.29011081423103 38.62213161288135, -90.29036524158698 38.6206675972414, -90.29260094680201 38.61977339856327, -90.30017440454969 38.61507090600269, -90.30239444943506 38.61352931353063))"
1037.0,2531,1.93,,,,"POLYGON ((-90.29190404293266 38.60196615756399, -90.29182651558266 38.60239851979021, -90.29136135817615 38.60396254060667, -90.2909921937558 38.60455302693902, -90.29028359018741 38.60529650941437, -90.28949523764429 38.60614257728288, -90.28897231479554 38.60698320608192, -90.28562196530333 38.60664926645863, -90.28459589930279 38.61188215625546, -90.29525966066606 38.61294752164048, -90.29592984500304 38.61265448128358, -90.29632457645215 38.61260321356025, -90.29683318881952 38.60950377516586, -90.2958559619147 38.60943427318409, -90.29675740729323 38.60478311564449, -90.29703212392138 38.60471992393018, -90.29735188881261 38.60457950461809, -90.29780412574274 38.60422257110794, -90.29888466975238 38.60268712222081, -90.29190404293266 38.60196615756399))"
1038.0,3819,2.15,,,,"POLYGON ((-90.31609282639033 38.5938271096853, -90.30207224609467 38.59236338600615, -90.30055798799792 38.59745973478019, -90.30009736402263 38.60009973104437, -90.29891094025623 38.60267481227101, -90.30407464077859 38.60318958566522, -90.31007465165293 38.60383522867786, -90.31091413159452 38.60300162338019, -90.31161958936214 38.60215889157871, -90.31273282526318 38.6011392984657, -90.31349992569766 38.60066192978669, -90.31485770036325 38.60009593582792, -90.31540362731759 38.59993846498386, -90.31643812958968 38.59947639886317, -90.31722482921904 38.59917607841452, -90.318245586657 38.59863992920119, -90.3189122691995 38.59828404916367, -90.32051676405321 38.59415224955843, -90.32019616696921 38.59312794619039, -90.31955880217808 38.59220233719039, -90.31646838959432 38.59203152458401, -90.31609282639033 38.5938271096853))"
1042.0,3401,1.84,,,,"POLYGON ((-90.30911764302793 38.62693995391029, -90.30716543824256 38.62674910466296, -90.30616939543869 38.62669431140959, -90.30559248628788 38.62666011913448, -90.30419791389983 38.62652234691389, -90.30132827147344 38.62619994247864, -90.301068649868 38.62508499948413, -90.29977211536253 38.6248709667783, -90.29896276645022 38.62462719214684, -90.29759630625442 38.62399247606673, -90.29659611624373 38.62256516932803, -90.29579003512073 38.62179763938752, -90.2952639196963 38.62093578100589, -90.29421250236901 38.62123954039386, -90.29393709506967 38.62270370027831, -90.29310441096665 38.62721549470657, -90.29241597206799 38.63147942272396, -90.29769827049716 38.63201291118121, -90.30044511256951 38.63224857311494, -90.304508617818 38.63264261717619, -90.3055732616377 38.63325479866184, -90.30565753404939 38.6334867882207, -90.30630425105205 38.63357893598858, -90.30680973344674 38.63293554885838, -90.30790453243485 38.63205556180156, -90.30869964988777 38.63010537957708, -90.30883455061196 38.62954546765493, -90.30880602794502 38.62884979474101, -90.30911764302793 38.62693995391029))"
1045.0,1846,1.82,,,,"POLYGON ((-90.29419353382259 38.62123890037532, -90.29200455319156 38.62190618977133, -90.28387560169033 38.62291510041017, -90.28017461002048 38.62319271591241, -90.27233698694839 38.62405896590383, -90.27105114680768 38.62413335493893, -90.26932690982254 38.62405474185213, -90.26827281597373 38.62390860556364, -90.26619575463431 38.62344823336613, -90.26589186711087 38.62330269134152, -90.26554465901563 38.62325632229701, -90.26498847584946 38.62587628731648, -90.26473179855915 38.62744840286295, -90.26451810203281 38.62875858227334, -90.2740541816471 38.62972009941768, -90.28499276649528 38.63073232349966, -90.28705478994864 38.6309482877515, -90.29240915055443 38.6314838398603, -90.29307908171494 38.62728469429056, -90.29419353382259 38.62123890037532))"
1051.98,3463,1.88,,,,"POLYGON ((-90.30631059724091 38.63358616589395, -90.30565106939878 38.63348356230759, -90.30558063496125 38.6332745693036, -90.30450953943807 38.63264873079012, -90.30406721345076 38.63428747437613, -90.30392062364372 38.63479774396984, -90.30365522469351 38.63622519677469, -90.30334122794518 38.63843151014169, -90.30282538076409 38.64096485850099, -90.30232937956275 38.64249564741488, -90.30160045515437 38.64445386793722, -90.30134416921027 38.64540730448005, -90.30091427305805 38.64762000988647, -90.2948726436934 38.64701867646264, -90.29461396255576 38.64866486634602, -90.29448509480598 38.64935118786208, -90.29382344543494 38.65341703352032, -90.29413957758187 38.65401297322593, -90.29461481788928 38.65494614692454, -90.29416219272883 38.65491154495776, -90.29495240617133 38.65645252584787, -90.29617341441406 38.6588511584375, -90.29669743523588 38.65997906078242, -90.29690610552574 38.6609546128127, -90.29703052564184 38.66152517639068, -90.29745793073364 38.66099775687235, -90.29705623402512 38.66097146713176, -90.29837455515541 38.65936632287259, -90.30012940576701 38.65734499531731, -90.30179791534188 38.65554940245164, -90.30188670747964 38.65505472661219, -90.30211102503952 38.65474973187452, -90.30232487281005 38.65283425964638, -90.30257236601184 38.65136492517558, -90.30283236586723 38.65024677699039, -90.30260898847565 38.6498776663675, -90.3027713067394 38.64597582536889, -90.30364888560663 38.64502727928588, -90.30441039030801 38.64353898307085, -90.30486723450738 38.64145284126574, -90.30514458001072 38.63982018821434, -90.30550361737295 38.63859598984022, -90.30557665425574 38.63778262871988, -90.30560689997064 38.63640855909368, -90.30586818390177 38.63560390167958, -90.30602869542726 38.63446294457317, -90.30631059724091 38.63358616589395))"
1052.0,2675,1.87,,,,"POLYGON ((-90.29448438329942 38.64936758478635, -90.29459691487565 38.64874480460539, -90.29486717015055 38.64700447661475, -90.29142424135671 38.64665458842146, -90.28563582784346 38.64611543122984, -90.2852429773893 38.64867283750882, -90.28295722433421 38.6484402775498, -90.28251299559035 38.65105344107867, -90.28212240249904 38.6534613062925, -90.28207884115065 38.65372538444747, -90.28676173896068 38.65420204345593, -90.29055464829604 38.65456954913666, -90.29415595087174 38.65491064611013, -90.29462790418478 38.65492934157098, -90.29379321236975 38.65339396174895, -90.29448438329942 38.64936758478635))"
1053.0,2203,2.06,,,,"POLYGON ((-90.29416317669552 38.6617542110713, -90.29662716128207 38.66205863886531, -90.29703122397409 38.66150812346969, -90.29668131167162 38.66000844275847, -90.29580456886498 38.65814054196392, -90.29416154988238 38.65492709010006, -90.2821250522359 38.65372127150255, -90.28198871801587 38.65488922692614, -90.27893601623791 38.65459960922652, -90.27855746975629 38.65693014988778, -90.27834264785906 38.6581171455882, -90.28602778694096 38.65886299120285, -90.28573712133526 38.66088201544023, -90.29416317669552 38.6617542110713))"
1054.0,2507,2.73,,,,"POLYGON ((-90.29662365059227 38.6620658666558, -90.29424090649442 38.66176491965658, -90.28573391515468 38.66087906037249, -90.28523503387363 38.66397590983095, -90.28318138885808 38.66687215807816, -90.28608529395707 38.66847370827566, -90.28987447926096 38.67047451641648, -90.29318547004226 38.66643588746362, -90.29385502083437 38.66572037402162, -90.29461136702461 38.66473664056929, -90.29512920030788 38.66345457204758, -90.29615978063129 38.66286124274288, -90.29662365059227 38.6620658666558))"
1055.0,2922,2.59,,,,"POLYGON ((-90.28316564707933 38.66685934228877, -90.28521794438974 38.66400410854844, -90.28601690185637 38.65887996624766, -90.27834400744024 38.65812918453193, -90.27891223094055 38.65480275443853, -90.2731126804854 38.65421958164521, -90.27256042035894 38.6575694444134, -90.26982204475981 38.65731924548141, -90.26629045983775 38.65695651552915, -90.26570653022972 38.66024418951793, -90.27203666463974 38.66090631913913, -90.28316564707933 38.66685934228877))"
1061.0,2427,2.58,,,,"POLYGON ((-90.28986399612961 38.67049518254746, -90.27617370982178 38.66311152310385, -90.27242088146568 38.6682812578657, -90.28590967547235 38.67554635220861, -90.28680901577943 38.67461864436353, -90.28801308615893 38.67309126758229, -90.28872407930763 38.6721672084829, -90.2888541168374 38.67196465687583, -90.28911206762335 38.67136135589408, -90.28986399612961 38.67049518254746))"
1062.0,1738,2.96,,,,"POLYGON ((-90.28590734431579 38.67556197227754, -90.27939964550697 38.67205922681317, -90.27270114435829 38.68199601695179, -90.27124956171451 38.68600769079847, -90.27235542296846 38.68672086225651, -90.27520044857104 38.68915933562094, -90.28024019443907 38.68281437131027, -90.28172560477057 38.68105374987293, -90.2831837121619 38.67911251932381, -90.28330874300136 38.67885416977653, -90.28378106025576 38.67816868159499, -90.28443414998264 38.67755477036607, -90.28590734431579 38.67556197227754))"
1063.0,1966,2.52,,,,"POLYGON ((-90.27123744716073 38.68600316789846, -90.27266373552992 38.68202180184051, -90.27935960180758 38.67204654864187, -90.27564499143857 38.6700161551454, -90.27304792897631 38.67368533849554, -90.27037378976431 38.67249375941948, -90.26569373410518 38.67901451450308, -90.26377927929616 38.6816666338627, -90.26636833101044 38.6828518151907, -90.27123744716073 38.68600316789846))"
1064.0,2392,2.35,,,,"POLYGON ((-90.26377504410472 38.6816509825322, -90.26730237524521 38.67674174775597, -90.27035962660027 38.6724868426642, -90.26782415055538 38.67138727361059, -90.26604276313512 38.67380872372379, -90.2630183371767 38.67248730270884, -90.26293988198705 38.67258021191521, -90.25652861562797 38.6697588618547, -90.25456760524089 38.67240811908758, -90.25286652546058 38.67483837744458, -90.25181738056578 38.67633154252054, -90.25825639709451 38.67924878850052, -90.26377504410472 38.6816509825322))"
1065.0,3267,2.93,,,,"POLYGON ((-90.26293666349119 38.67257671697799, -90.26299847117961 38.67248909624863, -90.2660338928674 38.6737801980109, -90.26785053069486 38.67138393288164, -90.27303773475211 38.67366948971964, -90.27562244061511 38.67001165293877, -90.27241984734307 38.66827025672497, -90.26775160724313 38.66577724779309, -90.26491538020615 38.66423011503046, -90.26161380874483 38.66303628163986, -90.25846208385077 38.66722351255886, -90.25746534431997 38.66859214723612, -90.2565260648738 38.66975067923522, -90.26293666349119 38.67257671697799))"
1066.0,1783,2.7,,,,"POLYGON ((-90.2616142155719 38.66302365565941, -90.26494336559865 38.66422861745697, -90.27241559710723 38.66823853681471, -90.27614817918457 38.66310712344875, -90.2720393375409 38.66090840347417, -90.26211173735754 38.65990184234549, -90.25840034509781 38.659520873525, -90.25505967468263 38.658068992975, -90.25351769996999 38.66020124538557, -90.25530825098883 38.66092135158129, -90.25861014769842 38.66205854866942, -90.26149502244745 38.66304117100233, -90.26157233760175 38.66308079022982, -90.2616142155719 38.66302365565941))"
1067.0,3515,2.42,,,,"POLYGON ((-90.25181002940685 38.67632627127565, -90.25497028054151 38.67182909281858, -90.2564995529856 38.66975229736993, -90.25939194641086 38.66593750284143, -90.26156260406681 38.66308686341858, -90.2586019628135 38.6620690787315, -90.25526486616727 38.66091167727086, -90.25351666252902 38.66020527883578, -90.25180147762292 38.66260903197898, -90.24822510454955 38.66757068272378, -90.24425881125526 38.67307246463971, -90.25181002940685 38.67632627127565))"
1072.0,1342,2.77,,,,"POLYGON ((-90.26065000596321 38.69744455751232, -90.26051360575278 38.69653446311727, -90.2604485039296 38.6958090342728, -90.26029308814402 38.69459696876617, -90.25981780807666 38.69466337503497, -90.25740700724347 38.69599247266322, -90.25456295167145 38.69753761402254, -90.25000061240165 38.70002352450275, -90.24561066676381 38.70239408717781, -90.24631915768872 38.70321607073549, -90.24731742253348 38.70436097280938, -90.24942623252808 38.70676621166269, -90.25014519134794 38.70604381629911, -90.25123123351216 38.70493407334089, -90.25285605425054 38.70330934122703, -90.25381564861824 38.70274224997621, -90.25606921960383 38.70139266371564, -90.25787632598217 38.70030800617021, -90.25893339534292 38.69966500958075, -90.26003987189141 38.69896823708972, -90.26035092939799 38.69859969842878, -90.26087478346939 38.69789618351535, -90.26065000596321 38.69744455751232))"
1073.0,4983,2.71,,,,"POLYGON ((-90.26549848087913 38.70114615515282, -90.26366578702158 38.70041460318434, -90.26248378102687 38.69973103371187, -90.26179673531242 38.69916465786978, -90.26107970002423 38.69831290251759, -90.26087924864574 38.69790348546815, -90.26010569382021 38.69891112062867, -90.25893899724564 38.69967162088882, -90.25768577246028 38.70042693319077, -90.25603219827505 38.70141875948849, -90.2548591522677 38.70213776489898, -90.25356120761442 38.70290564137315, -90.25285786892127 38.70329543419562, -90.24944269908565 38.70675308594703, -90.24628192651798 38.7099408929356, -90.24400938633768 38.71224939077197, -90.24804983893313 38.71359358224793, -90.25096714054847 38.71460048195373, -90.25341392434018 38.71569485030575, -90.25388808475006 38.71593041312025, -90.25578880449184 38.71386842484992, -90.25743765853619 38.71196307233362, -90.25994672944853 38.70884992852487, -90.26206031272795 38.7061592398889, -90.26356945442332 38.70424016984996, -90.26414642790886 38.70338845117055, -90.26522852527422 38.70155217729962, -90.265301763284 38.70136153443742, -90.26549848087913 38.70114615515282))"
1074.0,2788,2.99,,,,"POLYGON ((-90.25983899277034 38.69465543231296, -90.26028506567474 38.69459059999463, -90.26021871186614 38.69425749438467, -90.25983485759033 38.69344317563676, -90.25932687696601 38.69269462255024, -90.25854509301264 38.69194369891912, -90.25737653427403 38.69123611278031, -90.25422644600165 38.68982992982558, -90.25389193554176 38.69010859006682, -90.25029247249427 38.69210368682882, -90.24102686056496 38.69709935886228, -90.24312175956977 38.69957565754017, -90.24558891340645 38.70238832121453, -90.2505999821821 38.69969296219421, -90.25928983223061 38.69497474519979, -90.25983899277034 38.69465543231296))"
1075.0,2711,2.59,,,,"POLYGON ((-90.24100693090925 38.69709642641148, -90.251937500015 38.69118806590667, -90.2538868721816 38.69010546421918, -90.25421543489489 38.68983439332811, -90.25093845745988 38.68841141581238, -90.24787160563992 38.68714402104306, -90.24568711097538 38.6862303723619, -90.24307194331476 38.68767649838916, -90.23896055919788 38.68996549438068, -90.23626142747918 38.6914281814523, -90.24100693090925 38.69709642641148))"
1076.0,2225,2.4,,,,"POLYGON ((-90.23625567752138 38.69142095073243, -90.2388134498065 38.69003512793817, -90.24439139166338 38.68693958137751, -90.24567058819987 38.68623264468186, -90.24671768091277 38.68563374670423, -90.24713323779412 38.68516270539502, -90.24807832415283 38.68179037654964, -90.24523930804627 38.68055650225122, -90.24189231044028 38.67912044732249, -90.24075101636657 38.68062866920317, -90.23926952369725 38.68261516877757, -90.23891475549571 38.68248836206716, -90.23731335682355 38.68213884047712, -90.23692590516561 38.68208506248557, -90.23516838638167 38.6822249487583, -90.2322142513259 38.68257311276774, -90.22931575787891 38.6827170895312, -90.2305895795247 38.68338655726536, -90.22895829228246 38.68369082087135, -90.22996729652851 38.68428928457734, -90.2319643149532 38.68656723949046, -90.23625567752138 38.69142095073243))"
1081.0,3403,2.78,,,,"POLYGON ((-90.25389449387183 38.71593575585445, -90.25093830072198 38.71459433369564, -90.24400281437154 38.71223931420912, -90.24940406753582 38.7067622340621, -90.23855839063712 38.69417432975347, -90.23178791345603 38.69794682280852, -90.23106157151048 38.69881634689541, -90.23064372383452 38.699058956605, -90.22970506912564 38.69957228854238, -90.22950297892747 38.69984517196708, -90.22938603165522 38.70032565804713, -90.22939685512367 38.70090091290729, -90.22938957576299 38.70126905529347, -90.22957740209571 38.70173204657427, -90.22956845147509 38.70211324078839, -90.22957721458312 38.70230749082908, -90.22939133980498 38.70256500323158, -90.22992332152442 38.7038031717776, -90.23013225508755 38.70536867418197, -90.23036786943828 38.71037996517025, -90.23040289563728 38.71187095201703, -90.23011510084015 38.71363295940286, -90.2299122705236 38.71489461117628, -90.23161014235716 38.71505090707932, -90.23596460173677 38.71553470736799, -90.23804179575149 38.71572853002191, -90.23821433934224 38.71574919840499, -90.24151371011241 38.71611202384572, -90.24643637788938 38.71741072002293, -90.25049531222014 38.71849414963231, -90.25178143027985 38.71886044758432, -90.25244605737146 38.71808473738143, -90.25270606085627 38.71775824720657, -90.25379741395233 38.71607612307115, -90.25389449387183 38.71593575585445))"
1082.0,2698,2.45,,,,"POLYGON ((-90.25177657528373 38.71886787048167, -90.24943587325426 38.71821250824933, -90.24541965232234 38.71714126243868, -90.24193746289497 38.71622603379777, -90.24129044732499 38.71608911106416, -90.23375091659491 38.71529700634991, -90.22990842950816 38.71489397362045, -90.22932343347206 38.71834728516026, -90.23535075347957 38.71899745174223, -90.23750564002512 38.71921479492202, -90.23816507854437 38.71925951668136, -90.23994484074801 38.72217450120992, -90.24030561468363 38.72215024652752, -90.24054852535009 38.722277646727, -90.24064833648826 38.7224477352824, -90.24062902699569 38.72269205835727, -90.2404613338488 38.72284992664186, -90.24039452404178 38.72286967650625, -90.240643919349 38.72330062898904, -90.25177657528373 38.71886787048167))"
1083.0,2267,2.58,,,,"POLYGON ((-90.24064200156053 38.7232979010172, -90.24038845066126 38.72286644663121, -90.2404583339645 38.72284455126363, -90.24062255729595 38.72269413769565, -90.2406448577063 38.7224406597799, -90.24054093877669 38.72227570409638, -90.24031994107769 38.72215556035041, -90.23994381540373 38.72217358460407, -90.23816061340054 38.71926518535295, -90.23750081437474 38.71922166225983, -90.23647920737471 38.71910649670944, -90.23418554202019 38.71887883608826, -90.22932883085778 38.71834640425653, -90.22911121314841 38.71950558586126, -90.22842218135654 38.72368450895276, -90.22792726625805 38.72633170060703, -90.22788591190999 38.72679411609917, -90.22802633515582 38.72814668307546, -90.22937594453754 38.72765559700483, -90.2311780070202 38.72700241481119, -90.23699416978579 38.72476325886345, -90.23810794364246 38.72425888495349, -90.23870341775421 38.7236671481578, -90.24000629776458 38.72325534435218, -90.24048998244083 38.72334295407715, -90.24064200156053 38.7232979010172))"
